"","English_Name","Genus","Species","treatment","Author","Pub_Year","Journal","Class","Order","Collection_Location","Study_Type","Distribution","Calcification","Life_stage","Life_stage_category","Class.1","Order.1","Extracted_from","Comments","Response_variable","rate_or_biomass","response_type","response_type_2","Effect.of.treatment","Study_Duration","Study_Duration_Units","citation.details","response","SE_response","LCI_response","UCI_response","unit_response","sample_size","pH","uatm","omega.ar","DIC._umol_kg.1","ppm.CO2","CO2","salinity","temperature","oxygen_in_orig_units","orig_oxygen_units","oxygen","unit_conversion_citation","treatment_var","treatment_name_or_other_details","comments","extraction.method","study_design","study","lowerSE","upperSE","rec_lowerSE","rec_upperSE","recentered_response","max_response","log_rel_response","log_rel_upperSE","log_rel_lowerSE","log_SE_response_for_resampling","rel_response","rel_upperSE","rel_lowerSE","SE_response_for_resampling","treat_value"
"481","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",214.6472393,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"1.497533983",NA,NA,540,540,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,214.6472393,407.898773,-0.642023105043192,NA,NA,0,0.526226734445215,NA,NA,0,540
"482","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",236.0429448,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"1.498652713",NA,NA,540,540,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,236.0429448,407.898773,-0.547005280266075,NA,NA,0,0.578680203090486,NA,NA,0,540
"483","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",244.3251534,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"1.499085769",NA,NA,540,540,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,244.3251534,407.898773,-0.512519104151822,NA,NA,0,0.598984771645783,NA,NA,0,540
"484","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",247.7760736,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.009070131",NA,NA,720,720,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,247.7760736,407.898773,-0.498493628982011,NA,NA,0,0.607445008421244,NA,NA,0,720
"485","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",265.7208589,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.013929989",NA,NA,720,720,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,265.7208589,407.898773,-0.428572683087112,NA,NA,0,0.651438240291054,NA,NA,0,720
"486","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",271.2423313,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.018140262",NA,NA,720,720,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,271.2423313,407.898773,-0.408006405478822,NA,NA,0,0.664974619327918,NA,NA,0,720
"487","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",279.1794479,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.018555275",NA,NA,720,720,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,279.1794479,407.898773,-0.379164280723304,NA,NA,0,0.684433164254701,NA,NA,0,720
"488","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",305.0613497,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.01206544",NA,NA,720,720,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,305.0613497,407.898773,-0.290506135291238,NA,NA,0,0.747884940806135,NA,NA,0,720
"489","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",243.6349693,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.495128113",NA,NA,900,900,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,243.6349693,407.898773,-0.515347960561003,NA,NA,0,0.597292724143595,NA,NA,0,900
"490","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",265.0306748,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.50408998",NA,NA,900,900,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,265.0306748,407.898773,-0.431173464979257,NA,NA,0,0.649746192788866,NA,NA,0,900
"491","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",317.4846626,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.498989534",NA,NA,900,900,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,317.4846626,407.898773,-0.250589527834487,NA,NA,0,0.77834179363908,NA,NA,0,900
"492","Canopy-forming Kelp","Nereocystis","luetkeana","pH","Thom",1996,"Water, Air, and Soil Pollution","Phaeophyceae","Laminariales","Sequim, Washington","Several single species lab studies","NE Pacific","Does not make CaCO2","Adult","adult or juvenile","Phaeophyceae","Laminariales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2b",407.898773,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"2.488030795",NA,NA,900,900,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 Canopy-forming Kelp Adult oxygen flux CO2",NA,NA,NA,NA,407.898773,407.898773,0,NA,NA,0,1,NA,NA,0,900
"493","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","leaf extansion rate","biomass","growth","ability_productivity_growth_survival","unsure",10,"days","Fig.3",4.441127695,0.47761194,NA,NA,"mg O2 g-1 h-1",1,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm _ SE is based on pseudoreplicates","","multi-level anova","Thom 1996 seagrass Adult leaf extansion rate CO2",3.963515755,4.918739635,3.963515755,4.918739635,4.441127695,7.12106136,-0.472148452174499,-0.370004455791509,-0.585925333420922,0.10214399638299,0.623660922225223,0.690731252876046,0.5565905915744,0.0670703306508231,380
"494","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","leaf extansion rate","biomass","growth","ability_productivity_growth_survival","unsure",10,"days","Fig.3",5.43615257,0.676616915,NA,NA,"mg O2 g-1 h-1",1,NA,"",NA,NA,475,475,NA,NA,NA,"",NA,"","CO2","1.25","multiplied ""CO2 multiple of ambient"" by 380 ppm _ SE is based on pseudoreplicates","","multi-level anova","Thom 1996 seagrass Adult leaf extansion rate CO2",4.759535655,6.112769485,4.759535655,6.112769485,5.43615257,7.12106136,-0.26998521924205,-0.152676840375445,-0.402906669715885,0.117308378866605,0.763390777747771,0.858407079503104,0.668374475992438,0.0950163017553327,475
"495","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","leaf extansion rate","biomass","growth","ability_productivity_growth_survival","unsure",10,"days","Fig.3",5.953565506,1.061359867,NA,NA,"mg O2 g-1 h-1",1,NA,"",NA,NA,570,570,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm _ SE is based on pseudoreplicates","","multi-level anova","Thom 1996 seagrass Adult leaf extansion rate CO2",4.892205639,7.014925373,4.892205639,7.014925373,5.953565506,7.12106136,-0.179066496942163,-0.0150167064361822,-0.375413529016034,0.164049790505981,0.836050302759925,0.985095482030785,0.687005123489064,0.149045179270861,570
"496","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","leaf extansion rate","biomass","growth","ability_productivity_growth_survival","unsure",10,"days","Fig.3",7.12106136,1.379767828,NA,NA,"mg O2 g-1 h-1",1,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm _ SE is based on pseudoreplicates","","multi-level anova","Thom 1996 seagrass Adult leaf extansion rate CO2",5.741293532,8.500829188,5.741293532,8.500829188,7.12106136,7.12106136,0,0.17710692853767,-0.215372242780128,0.17710692853767,1,1.1937587331785,0.806241266821495,0.193758733178505,760
"497","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","leaf extansion rate","biomass","growth","ability_productivity_growth_survival","unsure",10,"days","Fig.3",4.268656716,0.610281924,NA,NA,"mg O2 g-1 h-1",1,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm _ SE is based on pseudoreplicates","","multi-level anova","Thom 1996 seagrass Adult leaf extansion rate CO2",3.658374792,4.87893864,3.658374792,4.87893864,4.268656716,7.12106136,-0.511757590399187,-0.378129077323167,-0.666037778836112,0.133628513076021,0.599441080507696,0.685142058655144,0.513740102360247,0.0857009781474485,380
"498","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","leaf extansion rate","biomass","growth","ability_productivity_growth_survival","unsure",10,"days","Fig.3",3.737976783,0.464344942,NA,NA,"mg O2 g-1 h-1",1,NA,"",NA,NA,475,475,NA,NA,NA,"",NA,"","CO2","1.25","multiplied ""CO2 multiple of ambient"" by 380 ppm _ SE is based on pseudoreplicates","","multi-level anova","Thom 1996 seagrass Adult leaf extansion rate CO2",3.273631841,4.202321725,3.273631841,4.202321725,3.737976783,7.12106136,-0.644512283791531,-0.527419617507212,-0.77715675840162,0.117092666284319,0.524918490942479,0.590125756899811,0.459711224985147,0.065207265957332,475
"499","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","leaf extansion rate","biomass","growth","ability_productivity_growth_survival","unsure",10,"days","Fig.3",3.326699834,0.47761194,NA,NA,"mg O2 g-1 h-1",1,NA,"",NA,NA,570,570,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm _ SE is based on pseudoreplicates","","multi-level anova","Thom 1996 seagrass Adult leaf extansion rate CO2",2.849087894,3.804311774,2.849087894,3.804311774,3.326699834,7.12106136,-0.76107600998433,-0.626921680889227,-0.916057875865426,0.134154329095103,0.46716348389954,0.534233814550364,0.400093153248717,0.0670703306508231,570
"500","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","leaf extansion rate","biomass","growth","ability_productivity_growth_survival","unsure",10,"days","Fig.3",4.255389718,0.663349917,NA,NA,"mg O2 g-1 h-1",1,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm _ SE is based on pseudoreplicates","","multi-level anova","Thom 1996 seagrass Adult leaf extansion rate CO2",3.592039801,4.918739635,3.592039801,4.918739635,4.255389718,7.12106136,-0.514870433299702,-0.370004455791509,-0.684336550895036,0.144865977508193,0.597578015814204,0.690731252876046,0.504424778752363,0.0931532370618415,760
"501","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux 1","rate","metabolic rate","consumption","increase",2,"Hours","Fig.1a",10.75144509,6.589595376,NA,NA,"mg O2 g-1 h-1",10,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm","","anova","Thom 1996 seagrass Adult oxygen flux 1 CO2",4.161849714,17.341040466,4.161849714,17.341040466,10.75144509,27.10982659,-0.924856094441552,-0.446820293599003,-1.87393664872015,0.478035800842548,0.396588486256341,0.639658848736295,0.153518123776387,0.243070362479954,380
"502","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux 1","rate","metabolic rate","consumption","increase",2,"Hours","Fig.1a",27.10982659,9.479768786,NA,NA,"mg O2 g-1 h-1",10,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","anova","Thom 1996 seagrass Adult oxygen flux 1 CO2",17.630057804,36.589595376,17.630057804,36.589595376,27.10982659,27.10982659,0,0.299867653690554,-0.430290991823629,0.299867653690554,1,1.34968017056578,0.650319829434217,0.349680170565783,760
"503","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux 2","rate","metabolic rate","consumption","increase",2,"Hours","Fig.1a",13.00578035,2.485549133,NA,NA,"mg O2 g-1 h-1",10,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm","","anova","Thom 1996 seagrass Adult oxygen flux 2 CO2",10.520231217,15.491329483,10.520231217,15.491329483,13.00578035,15.54913295,-0.178610977283086,-0.00372439901251182,-0.390704692357903,0.174886578270574,0.836431226861431,0.99628252795922,0.676579925763642,0.159851301097789,380
"504","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux 2","rate","metabolic rate","consumption","increase",2,"Hours","Fig.1a",15.54913295,2.485549133,NA,NA,"mg O2 g-1 h-1",10,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","anova","Thom 1996 seagrass Adult oxygen flux 2 CO2",13.063583817,18.034682083,13.063583817,18.034682083,15.54913295,15.54913295,0,0.148291808192596,-0.17417638030878,0.148291808192596,1,1.15985130109779,0.840148698902211,0.159851301097789,760
"505","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",4.187943442,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,4.187943442,10.43972563,-0.913408513316258,NA,NA,0,0.401154550457281,NA,NA,0,380
"506","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",4.294891889,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,4.294891889,10.43972563,-0.888191917700444,NA,NA,0,0.411398923804859,NA,NA,0,380
"507","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",5.293425687,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,5.293425687,10.43972563,-0.679152687292882,NA,NA,0,0.507046437292241,NA,NA,0,380
"508","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",5.614372146,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,5.614372146,10.43972563,-0.620288536794576,NA,NA,0,0.537789243221711,NA,NA,0,380
"509","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",5.863997169,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,380,380,NA,NA,NA,"",NA,"","CO2","1","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,5.863997169,10.43972563,-0.576786819649837,NA,NA,0,0.561700314436329,NA,NA,0,380
"510","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",3.331243575,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,456,456,NA,NA,NA,"",NA,"","CO2","1.2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,3.331243575,10.43972563,-1.14227262123309,NA,NA,0,0.319093019593083,NA,NA,0,456
"511","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",6.059355883,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,456,456,NA,NA,NA,"",NA,"","CO2","1.2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,6.059355883,10.43972563,-0.544014796959755,NA,NA,0,0.580413326724565,NA,NA,0,456
